ppt_number,ppt_gender,condition,round_number,binary_classification,chris_prob,ppt_contrib,chris_contrib,ppt_RT,prediction_report,prediction_RT,chris_behavior,turing_test,ppt_payment,start_strategy,p1_choice,p2_choice
76,male,high_vol,47,TRUE,0.65,0,0,4527,0.56,2373,defector,human,2.2,1,0,0
76,male,high_vol,48,TRUE,0.65,0,20,1095,0.56,2373,defector,human,2.2,1,0,1
76,male,high_vol,49,TRUE,0.65,0,20,1779,0.56,2373,defector,human,2.2,1,0,1
76,male,high_vol,50,TRUE,0.65,0,0,4020,0.56,2373,defector,human,2.2,1,0,0
76,male,high_vol,51,TRUE,0.35,0,20,1681,0.56,2151,defector,human,2.2,1,0,1
76,male,high_vol,52,TRUE,0.35,0,0,1074,0.56,2151,defector,human,2.2,1,0,0
76,male,high_vol,53,TRUE,0.35,0,20,869,0.56,2151,defector,human,2.2,1,0,1
76,male,high_vol,54,TRUE,0.35,0,0,863,0.56,2151,defector,human,2.2,1,0,0
76,male,high_vol,55,TRUE,0.35,0,0,2319,0.56,2151,defector,human,2.2,1,0,0
76,male,high_vol,56,TRUE,0.35,0,0,1034,0.56,2151,defector,human,2.2,1,0,0
76,male,high_vol,57,TRUE,0.35,0,20,3581,0.56,2151,defector,human,2.2,1,0,1
76,male,high_vol,58,TRUE,0.35,0,0,1317,0.56,2151,defector,human,2.2,1,0,0
76,male,high_vol,59,TRUE,0.35,0,0,23283,0.56,2151,defector,human,2.2,1,0,0
76,male,high_vol,60,TRUE,0.35,0,0,1317,0.56,2151,defector,human,2.2,1,0,0
76,male,high_vol,61,TRUE,0.65,20,20,1685,0.31,2413,defector,human,2.2,1,1,1
76,male,high_vol,62,TRUE,0.65,20,0,1422,0.31,2413,defector,human,2.2,1,1,0
76,male,high_vol,63,TRUE,0.65,20,20,919,0.31,2413,defector,human,2.2,1,1,1
76,male,high_vol,64,TRUE,0.65,20,20,1206,0.31,2413,defector,human,2.2,1,1,1
76,male,high_vol,65,TRUE,0.65,20,20,1111.005,0.31,2413,defector,human,2.2,1,1,1
76,male,high_vol,66,TRUE,0.65,20,20,1825,0.31,2413,defector,human,2.2,1,1,1
76,male,high_vol,67,TRUE,0.65,20,0,23841,0.31,2413,defector,human,2.2,1,1,0
76,male,high_vol,68,TRUE,0.65,20,0,1662.005,0.31,2413,defector,human,2.2,1,1,0
76,male,high_vol,69,TRUE,0.65,0,20,1375,0.31,2413,defector,human,2.2,1,0,1
76,male,high_vol,70,TRUE,0.65,0,20,1751,0.31,2413,defector,human,2.2,1,0,1
76,male,high_vol,71,TRUE,0.35,0,0,1177,0.14,1943,defector,human,2.2,1,0,0
76,male,high_vol,72,TRUE,0.35,0,0,1088,0.14,1943,defector,human,2.2,1,0,0
76,male,high_vol,73,TRUE,0.35,0,0,8274.005,0.14,1943,defector,human,2.2,1,0,0
76,male,high_vol,74,TRUE,0.35,0,0,1434,0.14,1943,defector,human,2.2,1,0,0
76,male,high_vol,75,TRUE,0.35,0,20,1250,0.14,1943,defector,human,2.2,1,0,1
76,male,high_vol,76,TRUE,0.35,0,20,1101,0.14,1943,defector,human,2.2,1,0,1
76,male,high_vol,77,TRUE,0.35,0,20,1253,0.14,1943,defector,human,2.2,1,0,1
76,male,high_vol,78,TRUE,0.35,0,0,1370,0.14,1943,defector,human,2.2,1,0,0
76,male,high_vol,79,TRUE,0.35,0,0,1089,0.14,1943,defector,human,2.2,1,0,0
76,male,high_vol,80,TRUE,0.35,0,0,1081,0.14,1943,defector,human,2.2,1,0,0
77,female,high_vol,1,FALSE,0.65,20,20,4478.875,0.68,4226.005,neither,computer,1.84,1,1,1
77,female,high_vol,2,FALSE,0.65,20,0,2919.645,0.68,4226.005,neither,computer,1.84,1,1,0
77,female,high_vol,3,FALSE,0.65,20,0,2263.105,0.68,4226.005,neither,computer,1.84,1,1,0
77,female,high_vol,4,FALSE,0.65,0,20,1617.87,0.68,4226.005,neither,computer,1.84,1,0,1
77,female,high_vol,5,FALSE,0.65,0,20,1534.595,0.68,4226.005,neither,computer,1.84,1,0,1
77,female,high_vol,6,FALSE,0.65,0,20,1497.4,0.68,4226.005,neither,computer,1.84,1,0,1
77,female,high_vol,7,FALSE,0.65,20,20,2084.225,0.68,4226.005,neither,computer,1.84,1,1,1
77,female,high_vol,8,FALSE,0.65,20,20,1986.655,0.68,4226.005,neither,computer,1.84,1,1,1
77,female,high_vol,9,FALSE,0.65,20,0,2067.89,0.68,4226.005,neither,computer,1.84,1,1,0
77,female,high_vol,10,FALSE,0.65,20,20,1578.42,0.68,4226.005,neither,computer,1.84,1,1,1
77,female,high_vol,11,FALSE,0.35,20,20,2123.5,0,5220.085,neither,computer,1.84,1,1,1
77,female,high_vol,12,FALSE,0.35,20,0,1578.165,0,5220.085,neither,computer,1.84,1,1,0
77,female,high_vol,13,FALSE,0.35,0,0,1531.465,0,5220.085,neither,computer,1.84,1,0,0
77,female,high_vol,14,FALSE,0.35,0,20,1111.6,0,5220.085,neither,computer,1.84,1,0,1
77,female,high_vol,15,FALSE,0.35,20,20,2824.63,0,5220.085,neither,computer,1.84,1,1,1
77,female,high_vol,16,FALSE,0.35,20,0,1679.51,0,5220.085,neither,computer,1.84,1,1,0
77,female,high_vol,17,FALSE,0.35,0,20,1254.845,0,5220.085,neither,computer,1.84,1,0,1
77,female,high_vol,18,FALSE,0.35,0,0,1245.555,0,5220.085,neither,computer,1.84,1,0,0
77,female,high_vol,19,FALSE,0.35,0,0,1174.315,0,5220.085,neither,computer,1.84,1,0,0
77,female,high_vol,20,FALSE,0.35,0,0,1100.685,0,5220.085,neither,computer,1.84,1,0,0
77,female,high_vol,21,FALSE,0.65,0,0,1697.73,0.57,2478.11,neither,computer,1.84,1,0,0
77,female,high_vol,22,FALSE,0.65,0,20,1457.91,0.57,2478.11,neither,computer,1.84,1,0,1
77,female,high_vol,23,FALSE,0.65,0,20,1845.68,0.57,2478.11,neither,computer,1.84,1,0,1
77,female,high_vol,24,FALSE,0.65,20,0,1376.295,0.57,2478.11,neither,computer,1.84,1,1,0
77,female,high_vol,25,FALSE,0.65,0,20,1095.195,0.57,2478.11,neither,computer,1.84,1,0,1
77,female,high_vol,26,FALSE,0.65,20,0,1455.81,0.57,2478.11,neither,computer,1.84,1,1,0
77,female,high_vol,27,FALSE,0.65,20,20,1842.415,0.57,2478.11,neither,computer,1.84,1,1,1
77,female,high_vol,28,FALSE,0.65,20,20,1801.915,0.57,2478.11,neither,computer,1.84,1,1,1
77,female,high_vol,29,FALSE,0.65,20,20,1687.875,0.57,2478.11,neither,computer,1.84,1,1,1
77,female,high_vol,30,FALSE,0.65,20,20,1535.43,0.57,2478.11,neither,computer,1.84,1,1,1
77,female,high_vol,31,FALSE,0.35,20,20,1479.955,1,2626.57,neither,computer,1.84,1,1,1
77,female,high_vol,32,FALSE,0.35,20,20,1542.74,1,2626.57,neither,computer,1.84,1,1,1
77,female,high_vol,33,FALSE,0.35,20,20,1382.12,1,2626.57,neither,computer,1.84,1,1,1
77,female,high_vol,34,FALSE,0.35,20,0,1380.4,1,2626.57,neither,computer,1.84,1,1,0
77,female,high_vol,35,FALSE,0.35,20,0,1085.34,1,2626.57,neither,computer,1.84,1,1,0
77,female,high_vol,36,FALSE,0.35,0,20,1020.16,1,2626.57,neither,computer,1.84,1,0,1
77,female,high_vol,37,FALSE,0.35,20,0,1139.545,1,2626.57,neither,computer,1.84,1,1,0
77,female,high_vol,38,FALSE,0.35,0,0,1118.545,1,2626.57,neither,computer,1.84,1,0,0
77,female,high_vol,39,FALSE,0.35,0,0,1038.02,1,2626.57,neither,computer,1.84,1,0,0
77,female,high_vol,40,FALSE,0.35,0,0,1013.005,1,2626.57,neither,computer,1.84,1,0,0
77,female,high_vol,41,FALSE,0.65,0,20,1978.22,0.08,5613.855,neither,computer,1.84,1,0,1
77,female,high_vol,42,FALSE,0.65,0,20,1421.745,0.08,5613.855,neither,computer,1.84,1,0,1
77,female,high_vol,43,FALSE,0.65,0,0,1204.585,0.08,5613.855,neither,computer,1.84,1,0,0
77,female,high_vol,44,FALSE,0.65,0,20,1131.115,0.08,5613.855,neither,computer,1.84,1,0,1
77,female,high_vol,45,FALSE,0.65,20,20,1393.87,0.08,5613.855,neither,computer,1.84,1,1,1
77,female,high_vol,46,FALSE,0.65,20,0,1578.385,0.08,5613.855,neither,computer,1.84,1,1,0
77,female,high_vol,47,FALSE,0.65,20,20,1393.275,0.08,5613.855,neither,computer,1.84,1,1,1
77,female,high_vol,48,FALSE,0.65,20,0,1269.125,0.08,5613.855,neither,computer,1.84,1,1,0
77,female,high_vol,49,FALSE,0.65,20,20,1150.55,0.08,5613.855,neither,computer,1.84,1,1,1
77,female,high_vol,50,FALSE,0.65,0,20,1085.27,0.08,5613.855,neither,computer,1.84,1,0,1
77,female,high_vol,51,FALSE,0.35,0,0,1385.675,0.49,2483.94,neither,computer,1.84,1,0,0
77,female,high_vol,52,FALSE,0.35,20,20,1528.485,0.49,2483.94,neither,computer,1.84,1,1,1
77,female,high_vol,53,FALSE,0.35,20,0,1133.345,0.49,2483.94,neither,computer,1.84,1,1,0
77,female,high_vol,54,FALSE,0.35,0,0,1080.065,0.49,2483.94,neither,computer,1.84,1,0,0
77,female,high_vol,55,FALSE,0.35,0,0,2380.58,0.49,2483.94,neither,computer,1.84,1,0,0
77,female,high_vol,56,FALSE,0.35,0,0,1037.33,0.49,2483.94,neither,computer,1.84,1,0,0
77,female,high_vol,57,FALSE,0.35,0,0,1013.315,0.49,2483.94,neither,computer,1.84,1,0,0
77,female,high_vol,58,FALSE,0.35,0,0,1117.505,0.49,2483.94,neither,computer,1.84,1,0,0
77,female,high_vol,59,FALSE,0.35,0,0,1021.585,0.49,2483.94,neither,computer,1.84,1,0,0
77,female,high_vol,60,FALSE,0.35,0,20,878.395,0.49,2483.94,neither,computer,1.84,1,0,1
77,female,high_vol,61,FALSE,0.65,20,20,1506.4,0.82,2841.77,neither,computer,1.84,1,1,1
77,female,high_vol,62,FALSE,0.65,20,20,1603.665,0.82,2841.77,neither,computer,1.84,1,1,1
77,female,high_vol,63,FALSE,0.65,20,20,1153.35,0.82,2841.77,neither,computer,1.84,1,1,1
77,female,high_vol,64,FALSE,0.65,20,20,1207.435,0.82,2841.77,neither,computer,1.84,1,1,1
77,female,high_vol,65,FALSE,0.65,20,20,1246.11,0.82,2841.77,neither,computer,1.84,1,1,1
77,female,high_vol,66,FALSE,0.65,20,0,1133.885,0.82,2841.77,neither,computer,1.84,1,1,0
77,female,high_vol,67,FALSE,0.65,20,20,1053.39,0.82,2841.77,neither,computer,1.84,1,1,1
77,female,high_vol,68,FALSE,0.65,20,20,955.755,0.82,2841.77,neither,computer,1.84,1,1,1
77,female,high_vol,69,FALSE,0.65,20,20,1191.995,0.82,2841.77,neither,computer,1.84,1,1,1
77,female,high_vol,70,FALSE,0.65,20,20,1190.735,0.82,2841.77,neither,computer,1.84,1,1,1
77,female,high_vol,71,FALSE,0.35,20,20,1408.795,0.44,3920.88,neither,computer,1.84,1,1,1
77,female,high_vol,72,FALSE,0.35,20,20,1431.955,0.44,3920.88,neither,computer,1.84,1,1,1
77,female,high_vol,73,FALSE,0.35,20,0,1093.29,0.44,3920.88,neither,computer,1.84,1,1,0
77,female,high_vol,74,FALSE,0.35,20,20,1131.925,0.44,3920.88,neither,computer,1.84,1,1,1
77,female,high_vol,75,FALSE,0.35,20,20,1061.265,0.44,3920.88,neither,computer,1.84,1,1,1
77,female,high_vol,76,FALSE,0.35,20,0,1223.73,0.44,3920.88,neither,computer,1.84,1,1,0
77,female,high_vol,77,FALSE,0.35,20,0,1087.535,0.44,3920.88,neither,computer,1.84,1,1,0
77,female,high_vol,78,FALSE,0.35,0,0,1029.695,0.44,3920.88,neither,computer,1.84,1,0,0
77,female,high_vol,79,FALSE,0.35,0,0,1095.275,0.44,3920.88,neither,computer,1.84,1,0,0
77,female,high_vol,80,FALSE,0.35,0,0,1190.17,0.44,3920.88,neither,computer,1.84,1,0,0
78,female,high_vol,1,TRUE,0.65,20,20,3676.225,0.53,6536.87,defector,human,2.4,1,1,1
78,female,high_vol,2,TRUE,0.65,20,20,7063.525,0.53,6536.87,defector,human,2.4,1,1,1
78,female,high_vol,3,TRUE,0.65,20,20,2203,0.53,6536.87,defector,human,2.4,1,1,1
78,female,high_vol,4,TRUE,0.65,20,0,1858.95,0.53,6536.87,defector,human,2.4,1,1,0
78,female,high_vol,5,TRUE,0.65,20,0,3691.55,0.53,6536.87,defector,human,2.4,1,1,0
78,female,high_vol,6,TRUE,0.65,0,0,2229.375,0.53,6536.87,defector,human,2.4,1,0,0
78,female,high_vol,7,TRUE,0.65,0,0,1861.81,0.53,6536.87,defector,human,2.4,1,0,0
78,female,high_vol,8,TRUE,0.65,0,0,1898.21,0.53,6536.87,defector,human,2.4,1,0,0
78,female,high_vol,9,TRUE,0.65,0,20,2287.575,0.53,6536.87,defector,human,2.4,1,0,1
78,female,high_vol,10,TRUE,0.65,0,20,2309.78,0.53,6536.87,defector,human,2.4,1,0,1
78,female,high_vol,11,TRUE,0.35,0,0,2991.955,0.24,3831.79,defector,human,2.4,1,0,0
78,female,high_vol,12,TRUE,0.35,0,20,2714.87,0.24,3831.79,defector,human,2.4,1,0,1
78,female,high_vol,13,TRUE,0.35,0,20,3418.13,0.24,3831.79,defector,human,2.4,1,0,1
78,female,high_vol,14,TRUE,0.35,0,0,2867.875,0.24,3831.79,defector,human,2.4,1,0,0
78,female,high_vol,15,TRUE,0.35,0,0,4124.67,0.24,3831.79,defector,human,2.4,1,0,0
78,female,high_vol,16,TRUE,0.35,0,0,4807.92,0.24,3831.79,defector,human,2.4,1,0,0
78,female,high_vol,17,TRUE,0.35,0,20,2931.785,0.24,3831.79,defector,human,2.4,1,0,1
78,female,high_vol,18,TRUE,0.35,0,20,2116.565,0.24,3831.79,defector,human,2.4,1,0,1
78,female,high_vol,19,TRUE,0.35,0,0,1805.98,0.24,3831.79,defector,human,2.4,1,0,0
78,female,high_vol,20,TRUE,0.35,0,0,2059.74,0.24,3831.79,defector,human,2.4,1,0,0
78,female,high_vol,21,TRUE,0.65,0,0,1769.335,0.64,3291.775,defector,human,2.4,1,0,0
78,female,high_vol,22,TRUE,0.65,0,20,2005.365,0.64,3291.775,defector,human,2.4,1,0,1
78,female,high_vol,23,TRUE,0.65,0,20,1673.73,0.64,3291.775,defector,human,2.4,1,0,1
78,female,high_vol,24,TRUE,0.65,0,20,1862.425,0.64,3291.775,defector,human,2.4,1,0,1
78,female,high_vol,25,TRUE,0.65,0,20,1884.585,0.64,3291.775,defector,human,2.4,1,0,1
78,female,high_vol,26,TRUE,0.65,0,20,2272.76,0.64,3291.775,defector,human,2.4,1,0,1
78,female,high_vol,27,TRUE,0.65,0,20,1635.125,0.64,3291.775,defector,human,2.4,1,0,1
78,female,high_vol,28,TRUE,0.65,0,20,1740.18,0.64,3291.775,defector,human,2.4,1,0,1
78,female,high_vol,29,TRUE,0.65,0,20,1745.85,0.64,3291.775,defector,human,2.4,1,0,1
78,female,high_vol,30,TRUE,0.65,0,20,1988.12,0.64,3291.775,defector,human,2.4,1,0,1
78,female,high_vol,31,TRUE,0.35,0,20,1734.78,0.64,30632.745,defector,human,2.4,1,0,1
78,female,high_vol,32,TRUE,0.35,20,20,2089.51,0.64,30632.745,defector,human,2.4,1,1,1
78,female,high_vol,33,TRUE,0.35,20,20,1849.09,0.64,30632.745,defector,human,2.4,1,1,1
78,female,high_vol,34,TRUE,0.35,20,0,1983.06,0.64,30632.745,defector,human,2.4,1,1,0
78,female,high_vol,35,TRUE,0.35,0,0,1659.175,0.64,30632.745,defector,human,2.4,1,0,0
78,female,high_vol,36,TRUE,0.35,0,0,1633.99,0.64,30632.745,defector,human,2.4,1,0,0
78,female,high_vol,37,TRUE,0.35,0,20,1744.845,0.64,30632.745,defector,human,2.4,1,0,1
78,female,high_vol,38,TRUE,0.35,0,0,2330.77,0.64,30632.745,defector,human,2.4,1,0,0
78,female,high_vol,39,TRUE,0.35,0,20,1853.535,0.64,30632.745,defector,human,2.4,1,0,1
78,female,high_vol,40,TRUE,0.35,0,20,1802.775,0.64,30632.745,defector,human,2.4,1,0,1
78,female,high_vol,41,TRUE,0.65,0,20,1930.41,0.64,27385.325,defector,human,2.4,1,0,1
78,female,high_vol,42,TRUE,0.65,0,0,1814.175,0.64,27385.325,defector,human,2.4,1,0,0
78,female,high_vol,43,TRUE,0.65,0,20,1839.48,0.64,27385.325,defector,human,2.4,1,0,1
78,female,high_vol,44,TRUE,0.65,0,0,1767.605,0.64,27385.325,defector,human,2.4,1,0,0
78,female,high_vol,45,TRUE,0.65,0,0,1654.41,0.64,27385.325,defector,human,2.4,1,0,0
78,female,high_vol,46,TRUE,0.65,0,0,1752.69,0.64,27385.325,defector,human,2.4,1,0,0
78,female,high_vol,47,TRUE,0.65,0,20,1687.145,0.64,27385.325,defector,human,2.4,1,0,1
78,female,high_vol,48,TRUE,0.65,0,20,1700.775,0.64,27385.325,defector,human,2.4,1,0,1
78,female,high_vol,49,TRUE,0.65,0,20,2944.57,0.64,27385.325,defector,human,2.4,1,0,1
78,female,high_vol,50,TRUE,0.65,0,0,1703.75,0.64,27385.325,defector,human,2.4,1,0,0
78,female,high_vol,51,TRUE,0.35,0,0,2624.3,0.64,123282.83,defector,human,2.4,1,0,0
78,female,high_vol,52,TRUE,0.35,0,0,1687.76,0.64,123282.83,defector,human,2.4,1,0,0
78,female,high_vol,53,TRUE,0.35,0,0,1603.9,0.64,123282.83,defector,human,2.4,1,0,0
78,female,high_vol,54,TRUE,0.35,0,0,1635.215,0.64,123282.83,defector,human,2.4,1,0,0
78,female,high_vol,55,TRUE,0.35,0,0,1582.52,0.64,123282.83,defector,human,2.4,1,0,0
78,female,high_vol,56,TRUE,0.35,0,20,1552.19,0.64,123282.83,defector,human,2.4,1,0,1
78,female,high_vol,57,TRUE,0.35,0,0,1680.64,0.64,123282.83,defector,human,2.4,1,0,0
78,female,high_vol,58,TRUE,0.35,0,20,2869.265,0.64,123282.83,defector,human,2.4,1,0,1
78,female,high_vol,59,TRUE,0.35,0,20,1684.835,0.64,123282.83,defector,human,2.4,1,0,1
78,female,high_vol,60,TRUE,0.35,0,20,1621.495,0.64,123282.83,defector,human,2.4,1,0,1
78,female,high_vol,61,TRUE,0.65,0,0,1964.29,0.64,5769.56,defector,human,2.4,1,0,0
78,female,high_vol,62,TRUE,0.65,0,20,1204.25,0.64,5769.56,defector,human,2.4,1,0,1
78,female,high_vol,63,TRUE,0.65,0,0,1548.315,0.64,5769.56,defector,human,2.4,1,0,0
78,female,high_vol,64,TRUE,0.65,0,0,1840.875,0.64,5769.56,defector,human,2.4,1,0,0
78,female,high_vol,65,TRUE,0.65,0,0,2961.34,0.64,5769.56,defector,human,2.4,1,0,0
78,female,high_vol,66,TRUE,0.65,0,20,1933.835,0.64,5769.56,defector,human,2.4,1,0,1
78,female,high_vol,67,TRUE,0.65,0,0,1674.665,0.64,5769.56,defector,human,2.4,1,0,0
78,female,high_vol,68,TRUE,0.65,0,0,1734.06,0.64,5769.56,defector,human,2.4,1,0,0
78,female,high_vol,69,TRUE,0.65,0,20,1583.59,0.64,5769.56,defector,human,2.4,1,0,1
78,female,high_vol,70,TRUE,0.65,0,20,1602.265,0.64,5769.56,defector,human,2.4,1,0,1
78,female,high_vol,71,TRUE,0.35,0,0,2212.96,0.64,5000.3,defector,human,2.4,1,0,0
78,female,high_vol,72,TRUE,0.35,0,0,16855.075,0.64,5000.3,defector,human,2.4,1,0,0
78,female,high_vol,73,TRUE,0.35,0,0,3281.42,0.64,5000.3,defector,human,2.4,1,0,0
78,female,high_vol,74,TRUE,0.35,0,20,1570.96,0.64,5000.3,defector,human,2.4,1,0,1
78,female,high_vol,75,TRUE,0.35,0,0,1731.735,0.64,5000.3,defector,human,2.4,1,0,0
78,female,high_vol,76,TRUE,0.35,0,20,1748.15,0.64,5000.3,defector,human,2.4,1,0,1
78,female,high_vol,77,TRUE,0.35,0,0,3946.99,0.64,5000.3,defector,human,2.4,1,0,0
78,female,high_vol,78,TRUE,0.35,0,0,1819.38,0.64,5000.3,defector,human,2.4,1,0,0
78,female,high_vol,79,TRUE,0.35,0,0,1587.16,0.64,5000.3,defector,human,2.4,1,0,0
78,female,high_vol,80,TRUE,0.35,0,0,1766.03,0.64,5000.3,defector,human,2.4,1,0,0
79,male,high_vol,1,FALSE,0.65,20,20,6791,0.2,6139,neither,computer,2.26,1,1,1
79,male,high_vol,2,FALSE,0.65,20,20,2407,0.2,6139,neither,computer,2.26,1,1,1
79,male,high_vol,3,FALSE,0.65,20,20,2180,0.2,6139,neither,computer,2.26,1,1,1
79,male,high_vol,4,FALSE,0.65,20,20,3161,0.2,6139,neither,computer,2.26,1,1,1
79,male,high_vol,5,FALSE,0.65,20,20,2506,0.2,6139,neither,computer,2.26,1,1,1
79,male,high_vol,6,FALSE,0.65,20,20,2016.995,0.2,6139,neither,computer,2.26,1,1,1
79,male,high_vol,7,FALSE,0.65,20,20,1911.005,0.2,6139,neither,computer,2.26,1,1,1
79,male,high_vol,8,FALSE,0.65,20,0,1801.005,0.2,6139,neither,computer,2.26,1,1,0
79,male,high_vol,9,FALSE,0.65,20,0,5863,0.2,6139,neither,computer,2.26,1,1,0
79,male,high_vol,10,FALSE,0.65,20,0,2234,0.2,6139,neither,computer,2.26,1,1,0
79,male,high_vol,11,FALSE,0.35,0,0,1973,0.08,4296,neither,computer,2.26,1,0,0
79,male,high_vol,12,FALSE,0.35,20,0,1687.995,0.08,4296,neither,computer,2.26,1,1,0
79,male,high_vol,13,FALSE,0.35,0,20,1615.995,0.08,4296,neither,computer,2.26,1,0,1
79,male,high_vol,14,FALSE,0.35,20,0,1760,0.08,4296,neither,computer,2.26,1,1,0
79,male,high_vol,15,FALSE,0.35,20,0,1643,0.08,4296,neither,computer,2.26,1,1,0
79,male,high_vol,16,FALSE,0.35,20,0,1609.005,0.08,4296,neither,computer,2.26,1,1,0
79,male,high_vol,17,FALSE,0.35,20,0,2256.995,0.08,4296,neither,computer,2.26,1,1,0
79,male,high_vol,18,FALSE,0.35,0,20,1486.005,0.08,4296,neither,computer,2.26,1,0,1
79,male,high_vol,19,FALSE,0.35,0,20,1563,0.08,4296,neither,computer,2.26,1,0,1
79,male,high_vol,20,FALSE,0.35,0,0,1320.005,0.08,4296,neither,computer,2.26,1,0,0
79,male,high_vol,21,FALSE,0.65,0,20,1882,0.5,5353,neither,computer,2.26,1,0,1
79,male,high_vol,22,FALSE,0.65,0,20,1657.005,0.5,5353,neither,computer,2.26,1,0,1
79,male,high_vol,23,FALSE,0.65,0,20,1838,0.5,5353,neither,computer,2.26,1,0,1
79,male,high_vol,24,FALSE,0.65,0,20,1682,0.5,5353,neither,computer,2.26,1,0,1
79,male,high_vol,25,FALSE,0.65,0,20,1668.005,0.5,5353,neither,computer,2.26,1,0,1
79,male,high_vol,26,FALSE,0.65,0,20,1605,0.5,5353,neither,computer,2.26,1,0,1
79,male,high_vol,27,FALSE,0.65,0,20,1825,0.5,5353,neither,computer,2.26,1,0,1
79,male,high_vol,28,FALSE,0.65,0,0,1882,0.5,5353,neither,computer,2.26,1,0,0
79,male,high_vol,29,FALSE,0.65,0,20,1695.005,0.5,5353,neither,computer,2.26,1,0,1
79,male,high_vol,30,FALSE,0.65,0,20,1823,0.5,5353,neither,computer,2.26,1,0,1
79,male,high_vol,31,FALSE,0.35,0,20,1694,0.5,2578.995,neither,computer,2.26,1,0,1
79,male,high_vol,32,FALSE,0.35,0,0,1724,0.5,2578.995,neither,computer,2.26,1,0,0
79,male,high_vol,33,FALSE,0.35,0,0,1823.005,0.5,2578.995,neither,computer,2.26,1,0,0
79,male,high_vol,34,FALSE,0.35,0,0,1431.005,0.5,2578.995,neither,computer,2.26,1,0,0
79,male,high_vol,35,FALSE,0.35,0,0,1455,0.5,2578.995,neither,computer,2.26,1,0,0
79,male,high_vol,36,FALSE,0.35,0,0,1450,0.5,2578.995,neither,computer,2.26,1,0,0
79,male,high_vol,37,FALSE,0.35,0,0,1327.995,0.5,2578.995,neither,computer,2.26,1,0,0
79,male,high_vol,38,FALSE,0.35,0,0,1512.995,0.5,2578.995,neither,computer,2.26,1,0,0
79,male,high_vol,39,FALSE,0.35,0,0,1383,0.5,2578.995,neither,computer,2.26,1,0,0
79,male,high_vol,40,FALSE,0.35,0,20,2080,0.5,2578.995,neither,computer,2.26,1,0,1
79,male,high_vol,41,FALSE,0.65,0,0,2208,0.5,2162.005,neither,computer,2.26,1,0,0
79,male,high_vol,42,FALSE,0.65,0,20,1509.005,0.5,2162.005,neither,computer,2.26,1,0,1
79,male,high_vol,43,FALSE,0.65,0,20,2579,0.5,2162.005,neither,computer,2.26,1,0,1
79,male,high_vol,44,FALSE,0.65,0,20,1554,0.5,2162.005,neither,computer,2.26,1,0,1
79,male,high_vol,45,FALSE,0.65,0,20,1504,0.5,2162.005,neither,computer,2.26,1,0,1
79,male,high_vol,46,FALSE,0.65,0,20,1641.995,0.5,2162.005,neither,computer,2.26,1,0,1
79,male,high_vol,47,FALSE,0.65,0,20,1529,0.5,2162.005,neither,computer,2.26,1,0,1
79,male,high_vol,48,FALSE,0.65,0,0,1688,0.5,2162.005,neither,computer,2.26,1,0,0
79,male,high_vol,49,FALSE,0.65,0,20,1467.005,0.5,2162.005,neither,computer,2.26,1,0,1
79,male,high_vol,50,FALSE,0.65,0,20,1641,0.5,2162.005,neither,computer,2.26,1,0,1
79,male,high_vol,51,FALSE,0.35,0,0,1747.995,0.38,3192,neither,computer,2.26,1,0,0
79,male,high_vol,52,FALSE,0.35,0,0,1842,0.38,3192,neither,computer,2.26,1,0,0
79,male,high_vol,53,FALSE,0.35,0,0,1888.995,0.38,3192,neither,computer,2.26,1,0,0
79,male,high_vol,54,FALSE,0.35,0,20,1325,0.38,3192,neither,computer,2.26,1,0,1
79,male,high_vol,55,FALSE,0.35,0,0,1551.005,0.38,3192,neither,computer,2.26,1,0,0
79,male,high_vol,56,FALSE,0.35,0,0,1777.995,0.38,3192,neither,computer,2.26,1,0,0
79,male,high_vol,57,FALSE,0.35,0,0,2023,0.38,3192,neither,computer,2.26,1,0,0
79,male,high_vol,58,FALSE,0.35,0,0,1675,0.38,3192,neither,computer,2.26,1,0,0
79,male,high_vol,59,FALSE,0.35,0,0,1408,0.38,3192,neither,computer,2.26,1,0,0
79,male,high_vol,60,FALSE,0.35,0,20,1639,0.38,3192,neither,computer,2.26,1,0,1
79,male,high_vol,61,FALSE,0.65,0,20,3167,0.47,3375,neither,computer,2.26,1,0,1
79,male,high_vol,62,FALSE,0.65,0,0,13062,0.47,3375,neither,computer,2.26,1,0,0
79,male,high_vol,63,FALSE,0.65,0,20,1817.005,0.47,3375,neither,computer,2.26,1,0,1
79,male,high_vol,64,FALSE,0.65,0,20,1631.995,0.47,3375,neither,computer,2.26,1,0,1
79,male,high_vol,65,FALSE,0.65,0,0,2599,0.47,3375,neither,computer,2.26,1,0,0
79,male,high_vol,66,FALSE,0.65,0,0,1546.995,0.47,3375,neither,computer,2.26,1,0,0
79,male,high_vol,67,FALSE,0.65,0,0,1348.995,0.47,3375,neither,computer,2.26,1,0,0
79,male,high_vol,68,FALSE,0.65,0,20,1450.005,0.47,3375,neither,computer,2.26,1,0,1
79,male,high_vol,69,FALSE,0.65,0,0,1402,0.47,3375,neither,computer,2.26,1,0,0
79,male,high_vol,70,FALSE,0.65,0,20,1692.005,0.47,3375,neither,computer,2.26,1,0,1
79,male,high_vol,71,FALSE,0.35,0,0,1614,0.49,5034,neither,computer,2.26,1,0,0
79,male,high_vol,72,FALSE,0.35,0,20,1519,0.49,5034,neither,computer,2.26,1,0,1
